chr	gene	start	end	transcript	strand	cancerGene	geneColor
18	CPLX4	56962636	56985881	NM_181654	-	no	black
18	LMAN1	56995056	57026508	NM_005570	-	no	black
18	CCBE1	57098171	57364644	NM_133459	-	no	black
18	PMAIP1	57567192	57571538	NM_021127	+	no	black
18	MC4R	58038564	58040001	NM_005912	-	no	black
18	CDH20	59157775	59222365	NM_031891	+	no	black
18	LINC01544	59415409	59421928	NR_103449	+	no	black
18	RNF152	59482304	59560304	NM_173557	-	no	black
18	PIGN	59711458	59854289	NM_012327|NM_176787	-	no	black
18	KIAA1468	59854524	59974355	NM_020854	+	no	black
18	TNFRSF11A	59992520	60054943	NM_003839|NM_001278268|NM_001270949|NM_001270950|NM_001270951	+	no	black
18	ZCCHC2	60190658	60253976	NM_017742|NR_126534	+	no	black
18	PHLPP1	60382672	60647676	NM_194449	+	no	black
18	BCL2	60790579	60986613	NM_000633|NM_000657	-	yes	red4
18	KDSR	60994971	61034506	NM_002035	-	yes	red4
18	VPS4B	61056425	61089752	NM_004869	-	no	black
18	SERPINB5	61144144	61172318	NM_002639	+	no	black
18	SERPINB12	61223393	61234244	NM_080474	+	no	black
18	SERPINB13	61254534	61266433	NM_012397	+	no	black
18	SERPINB4	61304493	61311553	NM_002974|NM_175041	-	no	black
18	SERPINB3	61322431	61329197	NM_006919	-	no	black
18	SERPINB11	61369538	61391127	NM_080475|NM_001291278|NM_001291279	+	no	black
18	SERPINB7	61420281	61472610	NM_001040147|NM_003784|NM_001261831|NM_001261830	+	no	black
18	SERPINB2	61554939	61571124	NM_002575|NM_001143818	+	no	black
18	SERPINB10	61582745	61602476	NM_005024	+	no	black
18	HMSD	61616588	61627645	NM_001123366	+	no	black
18	SERPINB8	61637263	61656608	NM_001031848|NM_001276490|NM_002640|NM_198833	+	no	black
18	LINC00305	61747243	61816260	NR_027245	-	no	black
18	LOC284294	61771325	62090827	NR_033881	+	no	black
18	LINC01538	61880318	61927290	NR_033983	-	no	black
18	CDH7	63417488	63548175	NM_033646|NM_004361	+	no	black
18	CDH19	64168424	64271375	NR_073130|NM_021153|NM_001271028	-	no	black
18	MIR5011	64748821	64748923	NR_049809	+	no	black
18	DSEL	65173819	65183967	NM_032160	-	no	black
18	LOC643542	65183783	65566856	NR_033921	+	no	black
18	TMX3	66340925	66382353	NM_019022	-	no	black
18	CCDC102B	66382491	66722426	NM_001093729|NM_024781	+	no	black
18	DOK6	67068284	67516322	NM_152721	+	no	black
18	CD226	67530193	67624412	NM_001303618|NM_006566|NM_001303619	-	no	black
18	RTTN	67671043	67872962	NM_173630	-	no	black
18	SOCS6	67956137	67997434	NM_004232	+	no	black
18	LOC101927481	68002675	68019695	NR_126336	+	no	black
18	LOC101060542	68047376	68051827	NR_110764	-	no	black
18	GTSCR1	68297755	68318093	NM_001278515	-	no	black
18	LINC01541	69187200	69246192	NR_038325|NR_038326	-	no	black
18	LOC102724913	69399852	69449462	NR_126324	-	no	black
18	CBLN2	70203915	70211723	NM_182511	-	no	black
18	NETO1	70409549	70534810	NM_001201465|NM_138966|NM_138999	-	no	black
18	LOC400655	70821293	70931733	NR_034133	-	no	black
18	LOC100505817	70992176	71017124	NR_038340	+	no	black
18	FBXO15	71740588	71815100	NM_152676|NM_001142958	-	no	black
18	TIMM21	71815746	71826204	NM_014177	+	no	black
18	CYB5A	71920527	71959251	NM_001190807|NM_148923|NM_001914	-	no	black
18	C18orf63	71983110	72026422	NM_001174123	+	no	black
18	FAM69C	72102963	72124503	NM_001044369	-	no	black
18	CNDP2	72163500	72190689	NM_018235|NM_001168499	+	no	black
18	CNDP1	72201692	72252261	NM_032649	+	no	black
18	LINC00909	72259010	72265071	NR_024484	-	no	black
18	ZNF407	72342919	72777628	NM_001146190|NM_001146189|NM_017757	+	no	black
18	ZADH2	72909278	72921281	NM_175907	-	no	black
18	TSHZ1	72922710	73001905	NM_005786	+	no	black
18	SMIM21	73121431	73139658	NM_001037331|NM_001303482	-	no	black
18	LOC339298	73834953	73857210	NR_040034	+	no	black
18	ZNF516	74069637	74207146	NM_014643	-	no	black
18	C18orf65	74207477	74210045	NM_001272093	+	no	black
18	LINC00908	74240612	74271784	NR_015417	+	no	black
18	LINC00683	74331734	74335516	NR_120419	+	no	black
18	LOC101927651	74334738	74350968	NR_110784	-	no	black
18	LOC400661	74401986	74405592	NR_122073	+	no	black
18	LOC100131655	74506688	74534251	NR_040024	-	no	black
18	ZNF236	74536116	74682682	NM_007345	+	no	black
18	MBP	74690789	74844774	NM_001025090|NM_002385|NM_001025081|NM_001025092|NM_001025101|NM_001025100	-	no	black
18	GALR1	74962008	74982096	NM_001480	+	no	black
18	LINC01029	75683253	75705683	NR_104127	-	no	black
18	SALL3	76740275	76758969	NM_171999	+	no	black
18	ATP9B	76829397	77138282	NM_198531	+	no	black
18	NFATC1	77155772	77289323	NM_172390|NM_006162|NM_001278669|NM_172388|NM_001278670|NM_001278675|NM_172389|NM_001278673|NM_001278672|NM_172387	+	no	black
18	CTDP1	77439801	77514510	NM_004715|NM_048368|NM_001202504	+	no	black
18	KCNG2	77623668	77659816	NM_012283	+	no	black
18	PQLC1	77662420	77711653	NM_025078|NM_001146345|NM_001146343	-	no	black
18	HSBP1L1	77724582	77730822	NM_001136180	+	no	black
18	TXNL4A	77732221	77748592	NM_006701|NM_001303471	-	no	black
18	RBFA	77794346	77810652	NM_024805|NM_001171967	+	no	black
18	RBFADN	77827256	77839206	NR_103445	+	no	black
18	ADNP2	77866915	77898228	NM_014913	+	no	black
18	PARD6G-AS1	77905807	77936315	NR_028339|NR_028340	+	no	black
18	PARD6G	77915117	78005397	NM_032510	-	no	black
19	WASH5P	60951	70966	NR_033266	-	no	black
19	MIR1302-2	71973	72110	NR_036051	+	no	black
19	FAM138F	76220	77690	NR_026820	-	no	black
19	OR4F17	110679	111596	NM_001005240	+	no	black
19	LINC01002	197016	202209	NR_028324	-	no	black
19	PPAP2C	281040	291435	NM_177543|NM_003712|NM_177526	-	no	black
19	MIER2	305575	344791	NM_017550	-	no	black
19	THEG	362057	376013	NM_016585|NM_199202	-	no	black
19	C2CD4C	405443	409170	NM_001136263	-	no	black
19	SHC2	416583	460996	NM_012435	-	no	black
19	ODF3L2	463346	474983	NM_182577	-	no	black
19	MADCAM1	496490	505343	NM_130762|NM_130760	+	no	black
19	TPGS1	507497	519654	NM_033513	+	no	black
19	CDC34	531733	542087	NM_004359	+	no	black
19	GZMM	544034	549920	NM_001258351|NM_005317	+	no	black
19	BSG	571277	583493	NM_198591|NM_198590|NM_001728|NM_198589	+	no	black
19	HCN2	589893	617159	NM_001194	+	no	black
19	POLRMT	617223	633568	NM_005035	-	no	black
19	FGF22	639895	643703	NM_001300812|NM_020637	+	no	black
19	RNF126	647526	663233	NM_194460	-	no	black
19	FSTL3	676389	683392	NM_005860	+	yes	red4
19	PRSS57	685546	695461	NM_214710	-	no	black
19	PALM	708953	748330	NM_002579|NM_001040134	+	no	black
19	MISP	751146	764318	NM_173481	+	no	black
19	PTBP1	797392	812327	NM_031991|NM_031990|NM_002819	+	no	black
19	MIR4745	804940	805001	NR_039900	+	no	black
19	LPPR3	812488	821952	NM_024888|NM_001270366	-	no	black
19	MIR3187	813584	813653	NR_036154	+	no	black
19	AZU1	827831	832017	NM_001700	+	no	black
19	PRTN3	840985	848175	NM_002777	+	no	black
19	ELANE	852291	856246	NM_001972	+	no	black
19	CFD	859665	863610	NM_001928	+	no	black
19	MED16	867962	893218	NM_005481	-	no	black
19	RNU6-2	893484	893590	NR_125730	+	no	black
19	R3HDM4	896503	913225	NM_138774	-	no	black
19	KISS1R	917342	921015	NM_032551	+	no	black
19	ARID3A	926037	972803	NM_005224	+	no	black
19	WDR18	984328	994569	NM_024100	+	no	black
19	GRIN3B	1000437	1009723	NM_138690	+	no	black
19	TMEM259	1009650	1021141	NM_033420|NM_001033026	-	no	black
19	CNN2	1026274	1039067	NM_004368|NM_001303499|NM_201277|NM_001303501	+	no	black
19	ABCA7	1040102	1065570	NM_019112	+	no	black
19	HMHA1	1065922	1087830	NM_001258328|NM_012292|NM_001282335|NM_001282334	+	no	black
19	POLR2E	1086578	1095391	NM_002695	-	no	black
19	GPX4	1103925	1106788	NM_002085|NM_001039847|NM_001039848	+	no	black
19	SBNO2	1107633	1174282	NM_001100122|NM_014963	-	no	black
19	STK11	1205798	1228434	NM_000455	+	yes	red4
19	C19orf26	1229947	1237990	NM_152769	-	no	black
19	ATP5D	1241749	1244824	NM_001687|NM_001001975	+	no	black
19	MIDN	1248552	1259142	NM_177401	+	no	black
19	CIRBP-AS1	1267470	1270259	NR_027271	-	no	black
19	CIRBP	1269265	1274808	NM_001300829|NM_001300815|NM_001280|NR_023313|NR_023312	+	no	black
19	C19orf24	1275520	1279243	NM_017914	+	no	black
19	EFNA2	1286153	1301429	NM_001405	+	no	black
19	MUM1	1354976	1378430	NM_032853|NR_024247	+	no	black
19	NDUFS7	1383883	1395588	NM_024407	+	no	black
19	GAMT	1397025	1401569	NM_000156|NM_138924	-	no	black
19	DAZAP1	1407568	1435686	NM_018959|NM_170711	+	no	black
19	RPS15	1438363	1440492	NM_001018	+	no	black
19	APC2	1450148	1473243	NM_005883	+	yes	red4
19	C19orf25	1473200	1479228	NM_152482	-	no	black
19	PCSK4	1481427	1490449	NM_017573	-	no	black
19	REEP6	1491165	1497924	NM_138393	+	no	black
19	ADAMTSL5	1505017	1513188	NM_213604	-	no	black
19	PLK5	1524073	1535455	NM_001243079	+	no	black
19	MEX3D	1554668	1568057	NM_203304|NM_001174118	-	no	black
19	MBD3	1576670	1592760	NM_001281453|NM_001281454	-	no	black
19	UQCR11	1597154	1605483	NM_006830	-	no	black
19	TCF3	1609289	1652328	NM_001136139|NM_003200	-	yes	red4
19	ONECUT3	1753662	1775444	NM_001080488	+	no	black
19	ATP8B3	1782074	1812275	NM_001178002|NM_138813|NR_047593	-	no	black
19	REXO1	1815245	1848452	NM_020695	-	no	black
19	MIR1909	1816158	1816237	NR_031730	-	no	black
19	LOC100288123	1822088	1824542	NR_034114	+	no	black
19	KLF16	1852398	1863564	NM_031918	-	no	black
19	ABHD17A	1876975	1885518	NM_031213|NM_001130111	-	no	black
19	ADAT3	1905371	1913446	NM_138422	+	no	black
19	SCAMP4	1905373	1926012	NM_079834	+	no	black
19	CSNK1G2	1941161	1981336	NM_001319	+	no	black
19	CSNK1G2-AS1	1952526	1954548	NR_033400	-	no	black
19	BTBD2	1985447	2015702	NM_017797	-	no	black
19	MKNK2	2037470	2051243	NM_017572|NM_199054	-	no	black
19	MOB3A	2071035	2096269	NM_130807	-	no	black
19	IZUMO4	2096868	2099583	NM_001039846|NM_001031735	+	no	black
19	AP3D1	2100987	2151556	NM_003938|NM_001261826	-	no	black
19	DOT1L	2164148	2232577	NM_032482	+	no	black
19	PLEKHJ1	2229951	2236352	NM_001300836|NM_018049	-	no	black
19	MIR1227	2234061	2234148	NR_031596	-	no	black
19	MIR6789	2235828	2235925	NR_106847	-	no	black
19	SF3A2	2236816	2248678	NM_007165	+	no	black
19	AMH	2249113	2252072	NM_000479	+	no	black
19	MIR4321	2250638	2250717	NR_036207	+	no	black
19	JSRP1	2252250	2256422	NM_144616	-	no	black
19	OAZ1	2269485	2273487	NM_001301020*|NM_004152*	+	no	black
19	C19orf35	2274631	2282181	NM_198532	-	no	black
19	LINGO3	2289774	2308156	NM_001101391	-	no	black
19	LSM7	2321520	2328614	NM_016199	-	no	black
19	SPPL2B	2328629	2355100	NM_152988*|NM_001077238*	+	no	black
19	TMPRSS9	2389784	2426086	NM_182973	+	no	black
19	TIMM13	2425622	2427914	NM_012458	-	no	black
19	LMNB2	2428163	2456966	NM_032737	-	no	black
19	MIR7108	2434912	2434998	NR_106958	-	no	black
19	GADD45B	2476123	2478257	NM_015675	+	no	black
19	GNG7	2511218	2702746	NM_052847	-	no	black
19	MIR7850	2630713	2630791	NR_107004	+	no	black
19	DIRAS1	2714565	2721390	NM_145173	-	no	black
19	SLC39A3	2732523	2740074	NM_144564|NM_213568	-	no	black
19	SGTA	2754712	2783354	NM_003021	-	no	black
19	THOP1	2785506	2813599	NM_003249	+	no	black
19	ZNF554	2819872	2836733	NM_001102651	+	no	black
19	ZNF555	2841433	2860472	NM_001172775|NM_152791	+	no	black
19	ZNF556	2867333	2878503	NM_024967|NM_001300843	+	no	black
19	ZNF57	2900896	2918474	NM_173480	+	no	black
19	ZNF77	2933216	2944969	NM_021217	-	no	black
19	TLE6	2977536	2995182	NM_024760|NM_001143986	+	no	black
19	TLE2	2997636	3047633	NM_003260|NM_001300846|NM_001144762|NM_001144761	-	no	black
19	AES	3052908	3062964	NM_001130|NM_198970|NM_198969	-	no	black
19	GNA11	3094408	3124000	NM_002067	+	yes	red4
19	GNA15	3136030	3163767	NM_002068	+	no	black
19	LOC100996351	3141574	3155173	NR_110670	-	no	black
19	S1PR4	3178736	3180330	NM_003775	+	no	black
19	NCLN	3185875	3209573	NM_020170	+	no	black
19	CELF5	3224701	3297073	NM_021938|NM_001172673|NR_033342	+	no	black
19	NFIC	3359561	3469215	NM_205843|NM_001245005|NM_001245002|NM_005597|NM_001245004	+	no	black
19	SMIM24	3474405	3480540	NM_001136503	-	no	black
19	DOHH	3490819	3500938	NM_031304|NM_001145165	-	no	black
19	FZR1	3506295	3536755	NM_016263|NM_001136197|NM_001136198	+	no	black
19	C19orf71	3539155	3544028	NM_001135580	+	no	black
19	MFSD12	3544197	3557582	NM_001287529|NM_174983	-	no	black
19	HMG20B	3572943	3579081	NM_006339	+	no	black
19	GIPC3	3585569	3593539	NM_133261	+	no	black
19	TBXA2R	3594504	3606831	NM_001060|NM_201636	-	no	black
19	CACTIN-AS1	3607245	3613928	NR_038865	+	no	black
19	CACTIN	3610627	3626813	NM_001080543|NM_021231	-	no	black
19	PIP5K1C	3630179	3700490	NM_001195733|NM_012398|NM_001300849	-	no	black
19	TJP3	3708335	3750811	NM_001267560|NM_001267561	+	no	black
19	MIR1268A	3742816	3987432	NR_031672	+	no	black
19	APBA3	3750771	3761673	NM_004886	-	no	black
19	MRPL54	3762665	3767563	NM_172251	+	no	black
19	RAX2	3769089	3772219	NM_032753	-	no	black
19	MATK	3777967	3801810	NM_139354|NM_139355|NM_002378	-	no	black
19	ZFR2	3804022	3869027	NM_015174|NR_027149|NM_001145640	-	no	black
19	ATCAY	3880618	3928080	NM_033064	+	no	black
19	NMRK2	3933101	3942414	NR_110316|NM_170678|NM_001289117	+	no	black
19	DAPK3	3958451	3971121	NM_001348	-	no	black
19	MIR637	3961412	3961510	NR_030367	-	no	black
19	EEF2	3976054	3985461	NM_001961	-	no	black
19	SNORD37	3982505	3982570	NR_002602	-	no	black
19	PIAS4	4007596	4039384	NM_015897	+	no	black
19	ZBTB7A	4045216	4066816	NM_015898	-	no	black
19	MAP2K2	4090320	4124126	NM_030662	-	yes	red4
19	CREB3L3	4153598	4173051	NM_032607|NM_001271997|NM_001271996|NM_001271995	+	no	black
19	SIRT6	4174106	4182596	NM_016539|NM_001193285	-	no	black
19	ANKRD24	4183351	4224811	NM_133475	+	no	black
19	EBI3	4229540	4237524	NM_005755	+	no	black
19	CCDC94	4247111	4269085	NM_018074	+	no	black
19	SHD	4278598	4290720	NM_020209	+	no	black
19	TMIGD2	4292225	4302428	NM_144615|NM_001169126	-	no	black
19	FSD1	4304591	4323843	NM_024333	+	no	black
19	STAP2	4324040	4338847	NM_017720|NM_001013841	-	no	black
19	MPND	4343524	4360083	NM_001159846|NM_032868|NM_001300862	+	no	black
19	SH3GL1	4360364	4400565	NM_001199944|NM_001199943|NM_003025	-	yes	red4
19	CHAF1A	4402660	4443394	NM_005483	+	no	black
19	UBXN6	4445003	4457791	NM_001171091|NM_025241	-	no	black
19	MIR4746	4445975	4446045	NR_039901	+	no	black
19	HDGFRP2	4472193	4502232	NM_032631|NM_001001520	+	no	black
19	PLIN4	4502192	4517716	NM_001080400	-	no	black
19	PLIN5	4522544	4535208	NM_001013706	-	no	black
19	LRG1	4537227	4540036	NM_052972	-	no	black
19	SEMA6B	4542600	4559771	NM_032108	-	no	black
19	TNFAIP8L1	4639527	4655580	NM_152362|NM_001167942	+	no	black
19	MYDGF	4657557	4670415	NM_019107	-	no	black
19	DPP9	4675244	4723855	NM_139159	-	no	black
19	DPP9-AS1	4679294	4685960	NM_001242901	+	no	black
19	MIR7-3HG	4769117	4772568	NR_027148	+	no	black
19	MIR7-3	4770682	4770791	NR_029607	+	no	black
19	FEM1A	4791728	4795571	NM_018708	+	no	black
19	TICAM1	4815936	4831754	NM_182919	-	no	black
19	PLIN3	4838346	4867780	NM_001164194|NM_001164189|NM_005817	-	no	black
19	ARRDC5	4890449	4902879	NM_001080523	-	no	black
19	UHRF1	4903092	4962165	NM_001290050*|NM_001048201*|NM_001290051*|NM_013282*|NM_001290052*	+	no	black
19	MIR4747	4932699	4932752	NR_039902	+	no	black
19	KDM4B	4969124	5153608	NM_015015	+	no	black
19	PTPRS	5205519	5340814	NM_002850|NM_130855|NM_130853|NM_130854	-	no	black
19	ZNRF4	5455426	5456867	NM_181710	+	no	black
19	TINCR	5558178	5568045	NR_027064	-	no	black
19	SAFB2	5587010	5622938	NM_014649	-	no	black
19	SAFB	5623046	5668489	NM_001201340|NM_002967|NR_037699|NM_001201339|NM_001201338	+	no	black
19	C19orf70	5678433	5680911	NM_205767	-	no	black
19	HSD11B1L	5680776	5688534	NM_198533|NM_198708|NM_198707|NM_198705|NM_001267871|NM_001267868|NM_001267870|NM_198704|NM_198706|NM_001267869	+	no	black
19	RPL36	5690272	5691678	NM_033643|NM_015414	+	no	black
19	LONP1	5691845	5720463	NM_001276479|NR_076392|NM_004793|NM_001276480	-	no	black
19	CATSPERD	5720688	5778742	NM_152784	+	no	black
19	PRR22	5782971	5784776	NM_001134316	-	no	black
19	DUS3L	5785153	5791249	NM_020175|NM_001161619	-	no	black
19	NRTN	5823818	5828335	NM_004558	+	no	black
19	FUT6	5830637	5839742	NM_000150|NM_001040701	-	no	black
19	FUT3	5842899	5851485	NM_001097639|NM_000149|NM_001097641|NM_001097640	-	no	black
19	LOC101928844	5847478	5858250	NR_110740	+	no	black
19	FUT5	5865837	5870551	NM_002034	-	no	black
19	NDUFA11	5891287	5904024	NM_001193375|NM_175614|NR_034166	-	no	black
19	VMAC	5904852	5910263	NM_001017921	+	no	black
19	CAPS	5914193	5916222	NM_080590|NM_004058	+	no	black
19	RANBP3	5916151	5978320	NM_001300865|NM_007320|NM_003624|NM_007322	-	no	black
19	LOC100128568	5978414	6020374	NR_046376	+	no	black
19	RFX2	5993175	6110664	NM_134433|NM_000635	-	no	black
19	ACSBG2	6135644	6193114	NM_030924|NM_001289180|NM_001289179|NM_001289177|NM_001289178	+	no	black
19	MLLT1	6210392	6279959	NM_005934	-	yes	red4
19	ACER1	6306510	6333640	NM_133492	-	no	black
19	CLPP	6361463	6368915	NM_006012	+	no	black
19	ALKBH7	6372444	6375261	NM_032306	+	no	black
19	PSPN	6375305	6375860	NM_004158	-	no	black
19	GTF2F1	6379580	6393291	NM_002096	-	no	black
19	MIR6885	6389649	6389714	NR_106945	-	no	black
19	MIR6790	6392932	6392994	NR_106848	-	no	black
19	KHSRP	6413119	6424822	NM_003685	-	no	black
19	MIR3940	6416421	6416522	NR_037505	-	no	black
19	SLC25A41	6426048	6433790	NM_173637	-	no	black
19	SLC25A23	6440075	6459781	NM_024103	-	no	black
19	CRB3	6464260	6467230	NM_174881|NM_139161	+	no	black
19	DENND1C	6467215	6481819	NM_001290331|NM_024898	-	no	black
19	TUBB4A	6494330	6502859	NM_001289130|NM_006087|NM_001289131|NM_001289129|NM_001289127|NM_001289123	-	no	black
19	TNFSF9	6531010	6535939	NM_003811	+	no	black
19	CD70	6585850	6591163	NM_001252	-	no	black
19	TNFSF14	6663148	6670599	NM_003807|NM_172014	-	no	black
19	C3	6677846	6720693	NM_000064	-	no	black
19	GPR108	6729925	6737633	NM_001080452	-	no	black
19	MIR6791	6736723	6736789	NR_106849	-	no	black
19	TRIP10	6739693	6751537	NM_004240|NM_001288963|NM_001288962|NR_110231	+	no	black
19	SH2D3A	6752173	6767523	NM_005490	-	no	black
19	VAV1	6772679	6857377	NM_005428|NM_001258206|NM_001258207	+	no	black
19	EMR1	6887560	6940464	NM_001256252|NM_001256254|NM_001256253|NM_001974|NM_001256255	+	no	black
19	EMR4P	6952511	6990857	NR_024075	-	no	black
19	FLJ25758	7004964	7006426	NR_024372	-	no	black
19	MBD3L5	7030594	7033022	NM_001136507	+	no	black
19	MBD3L4	7037755	7040184	NM_001164419	-	no	black
19	MBD3L2	7049351	7051746	NM_144614	+	no	black
19	MBD3L3	7056216	7058645	NM_001164425	-	no	black
19	ZNF557	7069471	7087978	NM_024341|NM_001044388|NM_001044387	+	no	black
19	INSR	7112266	7294011	NM_000208|NM_001079817	-	no	black
19	ARHGEF18	7459999	7537371	NM_015318|NM_001130955	+	no	black
19	LOC100128573	7537723	7538247	NR_024491	-	no	black
19	PEX11G	7541756	7554286	NM_080662|NM_001270539|NM_001300881	-	no	black
19	C19orf45	7562445	7573336	NM_198534	+	no	black
19	ZNF358	7581004	7585911	NM_018083	+	no	black
19	MCOLN1	7587496	7598895	NM_020533	+	no	black
19	PNPLA6	7599038	7626653	NM_006702|NM_001166112|NM_001166111|NM_001166113|NM_001166114	+	no	black
19	CAMSAP3	7660788	7683196	NM_020902|NM_001080429	+	no	black
19	MIR6792	7682325	7682391	NR_106850	+	no	black
19	XAB2	7684411	7694439	NM_020196	-	no	black
19	PET100	7694671	7696510	NM_001171155|NR_033242	+	no	black
19	PCP2	7696501	7698634	NM_001271830|NM_174895	-	no	black
19	STXBP2	7701987	7712760	NM_001127396|NM_006949|NR_073560|NM_001272034	+	no	black
19	RETN	7733972	7735340	NM_001193374|NM_020415	+	no	black
19	MCEMP1	7741943	7744719	NM_174918	+	no	black
19	TRAPPC5	7745707	7747748	NM_174894|NM_001042462|NM_001042461	+	no	black
19	FCER2	7753643	7767032	NM_001207019|NM_002002|NM_001220500	-	no	black
19	CLEC4G	7793843	7797057	NM_198492|NM_001244856	-	no	black
19	CD209	7804881	7812464	NM_021155|NM_001144899|NM_001144894|NM_001144893|NM_001144896|NM_001144895|NM_001144897|NR_026692	-	no	black
19	CLEC4M	7828035	7834491	NM_001144910|NM_001144911|NM_001144909|NM_001144907|NM_001144904|NM_001144908|NM_014257|NM_001144905|NR_026708|NR_026709|NM_001144906|NR_026707	+	no	black
19	CLEC4GP1	7852370	7855898	NR_002931	+	no	black
19	EVI5L	7895161	7929862	NM_145245|NM_001159944	+	no	black
19	PRR36	7933605	7939326	NM_001190467*|NR_104345	-	no	black
19	LYPLA2P2	7943517	7945117	NR_033250	-	no	black
19	LRRC8E	7953390	7966908	NM_025061|NM_001268285|NM_001268284	+	no	black
19	MAP2K7	7968665	7979368	NM_145185|NM_001297556|NM_001297555	+	no	black
19	TGFBR3L	7981032	7983980	NM_001195259	+	no	black
19	SNAPC2	7985194	7988136	NM_003083|NR_030717	+	no	black
19	CTXN1	7989381	7991051	NM_206833	-	no	black
19	TIMM44	7991603	8008708	NM_006351	-	no	black
19	ELAVL1	8023457	8070529	NM_001419	-	no	black
19	CCL25	8117646	8127547	NM_001201359|NM_005624	+	no	black
19	FBN3	8130287	8212385	NM_032447	-	no	black
19	CERS4	8274217	8327304	NM_024552	+	no	black
19	CD320	8367011	8373240	NM_001165895|NM_016579	-	no	black
19	NDUFA7	8376184	8386280	NM_005001	-	no	black
19	RPS28	8386384	8387280	NM_001031	+	no	black
19	KANK3	8387468	8408146	NM_198471	-	no	black
19	ANGPTL4	8429011	8439259	NM_139314|NM_001039667|NR_104213	+	no	black
19	RAB11B-AS1	8439260	8455575	NR_038237	-	no	black
19	MIR4999	8454174	8454264	NR_049795	-	no	black
19	RAB11B	8455205	8469317	NM_004218	+	no	black
